j_gene	productive	vj_in_frame	N	subject
TRBJ2-6	TRUE	TRUE	6137	Keck0094_MC1
TRBJ2-6,TRBJ2-7	TRUE	TRUE	1	Keck0094_MC1
TRBJ2-7	FALSE	FALSE	23586	Keck0094_MC1
TRBJ2-7	FALSE	TRUE	2300	Keck0094_MC1
TRBJ2-7	TRUE	TRUE	85310	Keck0094_MC1
TRBJ1-1	FALSE	FALSE	11094	Keck0095_MC1
TRBJ1-1	FALSE	TRUE	835	Keck0095_MC1
TRBJ1-1	TRUE	TRUE	69766	Keck0095_MC1
TRBJ1-1,TRBJ1-2	FALSE	FALSE	1	Keck0095_MC1
TRBJ1-1,TRBJ1-3	FALSE	FALSE	1	Keck0095_MC1
TRBJ1-1,TRBJ1-6	TRUE	TRUE	1	Keck0095_MC1
TRBJ1-1,TRBJ2-2	FALSE	FALSE	1	Keck0095_MC1
TRBJ1-1,TRBJ2-2	TRUE	TRUE	2	Keck0095_MC1
TRBJ1-1,TRBJ2-2P	FALSE	FALSE	1	Keck0095_MC1
TRBJ1-1,TRBJ2-7	FALSE	FALSE	1	Keck0095_MC1
TRBJ1-2	FALSE	FALSE	11246	Keck0095_MC1
TRBJ1-2	FALSE	TRUE	794	Keck0095_MC1
TRBJ1-2	TRUE	TRUE	67193	Keck0095_MC1
TRBJ1-2,TRBJ1-6	FALSE	FALSE	1	Keck0095_MC1
TRBJ1-2,TRBJ2-1	TRUE	TRUE	1	Keck0095_MC1
TRBJ1-2,TRBJ2-4	FALSE	FALSE	1	Keck0095_MC1
TRBJ1-2,TRBJ2-6	FALSE	FALSE	1	Keck0095_MC1
TRBJ1-2,TRBJ2-6	TRUE	TRUE	1	Keck0095_MC1
TRBJ1-3	FALSE	FALSE	3449	Keck0095_MC1
TRBJ1-3	FALSE	TRUE	230	Keck0095_MC1
TRBJ1-3	TRUE	TRUE	18665	Keck0095_MC1
TRBJ1-3,TRBJ1-4	TRUE	TRUE	1	Keck0095_MC1
TRBJ1-3,TRBJ1-5,TRBJ2-2P	FALSE	FALSE	1	Keck0095_MC1
TRBJ1-3,TRBJ1-5,TRBJ2-3	TRUE	TRUE	1	Keck0095_MC1
TRBJ1-3,TRBJ2-2	FALSE	FALSE	1	Keck0095_MC1
TRBJ1-3,TRBJ2-2	TRUE	TRUE	1	Keck0095_MC1
TRBJ1-4	FALSE	FALSE	4334	Keck0095_MC1
TRBJ1-4	FALSE	TRUE	330	Keck0095_MC1
TRBJ1-4	TRUE	TRUE	23156	Keck0095_MC1
TRBJ1-4,TRBJ2-2	TRUE	TRUE	2	Keck0095_MC1
TRBJ1-4,TRBJ2-3	TRUE	TRUE	1	Keck0095_MC1
TRBJ1-5	FALSE	FALSE	10668	Keck0095_MC1
TRBJ1-5	FALSE	TRUE	760	Keck0095_MC1
TRBJ1-5	TRUE	TRUE	40580	Keck0095_MC1
TRBJ1-5,TRBJ2-2P	FALSE	FALSE	1	Keck0095_MC1
TRBJ1-6	FALSE	FALSE	5275	Keck0095_MC1
TRBJ1-6	FALSE	TRUE	369	Keck0095_MC1
TRBJ1-6	TRUE	TRUE	27505	Keck0095_MC1
TRBJ2-1	FALSE	FALSE	8857	Keck0095_MC1
TRBJ2-1	FALSE	TRUE	993	Keck0095_MC1
TRBJ2-1	TRUE	TRUE	54884	Keck0095_MC1
TRBJ2-1,TRBJ2-5	FALSE	FALSE	82	Keck0095_MC1
TRBJ2-1,TRBJ2-5	FALSE	TRUE	7	Keck0095_MC1
TRBJ2-1,TRBJ2-5	TRUE	TRUE	123	Keck0095_MC1
TRBJ2-1,TRBJ2-5,TRBJ2-6	TRUE	TRUE	1	Keck0095_MC1
TRBJ2-1,TRBJ2-5,TRBJ2-7	FALSE	FALSE	2	Keck0095_MC1
TRBJ2-1,TRBJ2-7	FALSE	FALSE	10	Keck0095_MC1
TRBJ2-1,TRBJ2-7	FALSE	TRUE	1	Keck0095_MC1
TRBJ2-1,TRBJ2-7	TRUE	TRUE	24	Keck0095_MC1
TRBJ2-2	FALSE	FALSE	5371	Keck0095_MC1
TRBJ2-2	FALSE	TRUE	494	Keck0095_MC1
TRBJ2-2	TRUE	TRUE	33292	Keck0095_MC1
TRBJ2-2P	FALSE	FALSE	2	Keck0095_MC1
TRBJ2-2P	TRUE	TRUE	1	Keck0095_MC1
TRBJ2-2P,TRBJ2-6,TRBJ2-7	FALSE	FALSE	1	Keck0095_MC1
TRBJ2-3	FALSE	FALSE	7865	Keck0095_MC1
TRBJ2-3	FALSE	TRUE	873	Keck0095_MC1
TRBJ2-3	TRUE	TRUE	46796	Keck0095_MC1
TRBJ2-4	FALSE	FALSE	1923	Keck0095_MC1
TRBJ2-4	FALSE	TRUE	183	Keck0095_MC1
TRBJ2-4	TRUE	TRUE	6801	Keck0095_MC1
TRBJ2-4,TRBJ2-5	TRUE	TRUE	1	Keck0095_MC1
TRBJ2-4,TRBJ2-5,TRBJ2-7	FALSE	FALSE	1	Keck0095_MC1
TRBJ2-5	FALSE	FALSE	7669	Keck0095_MC1
TRBJ2-5	FALSE	TRUE	956	Keck0095_MC1
TRBJ2-5	TRUE	TRUE	42003	Keck0095_MC1
TRBJ2-5,TRBJ2-7	FALSE	FALSE	15	Keck0095_MC1
TRBJ2-5,TRBJ2-7	FALSE	TRUE	1	Keck0095_MC1
TRBJ2-5,TRBJ2-7	TRUE	TRUE	63	Keck0095_MC1
TRBJ2-6	FALSE	FALSE	1452	Keck0095_MC1
TRBJ2-6	FALSE	TRUE	114	Keck0095_MC1
TRBJ2-6	TRUE	TRUE	7868	Keck0095_MC1
TRBJ2-6,TRBJ2-7	FALSE	FALSE	1	Keck0095_MC1
TRBJ2-6,TRBJ2-7	TRUE	TRUE	1	Keck0095_MC1
TRBJ2-7	FALSE	FALSE	18077	Keck0095_MC1
TRBJ2-7	FALSE	TRUE	1531	Keck0095_MC1
TRBJ2-7	TRUE	TRUE	88472	Keck0095_MC1
TRBJ1-1	FALSE	FALSE	7807	Keck0096_MC1
TRBJ1-1	FALSE	TRUE	618	Keck0096_MC1
TRBJ1-1	TRUE	TRUE	43892	Keck0096_MC1
TRBJ1-1,TRBJ1-2	TRUE	TRUE	1	Keck0096_MC1
TRBJ1-1,TRBJ1-3	TRUE	TRUE	1	Keck0096_MC1
TRBJ1-1,TRBJ1-5	TRUE	TRUE	1	Keck0096_MC1
TRBJ1-1,TRBJ1-6	TRUE	TRUE	1	Keck0096_MC1
TRBJ1-1,TRBJ1-6,TRBJ2-6	FALSE	FALSE	2	Keck0096_MC1
TRBJ1-1,TRBJ2-1	FALSE	FALSE	1	Keck0096_MC1
TRBJ1-1,TRBJ2-1,TRBJ2-5	FALSE	FALSE	1	Keck0096_MC1
TRBJ1-1,TRBJ2-2	TRUE	TRUE	1	Keck0096_MC1
TRBJ1-1,TRBJ2-2P	TRUE	TRUE	1	Keck0096_MC1
TRBJ1-1,TRBJ2-6	FALSE	FALSE	1	Keck0096_MC1
TRBJ1-2	FALSE	FALSE	9046	Keck0096_MC1
TRBJ1-2	FALSE	TRUE	669	Keck0096_MC1
TRBJ1-2	TRUE	TRUE	44495	Keck0096_MC1
TRBJ1-2,TRBJ1-6	TRUE	TRUE	1	Keck0096_MC1
TRBJ1-2,TRBJ2-1,TRBJ2-5	FALSE	FALSE	1	Keck0096_MC1
TRBJ1-2,TRBJ2-2P	FALSE	FALSE	2	Keck0096_MC1
TRBJ1-2,TRBJ2-6	TRUE	TRUE	1	Keck0096_MC1
TRBJ1-3	FALSE	FALSE	2454	Keck0096_MC1
TRBJ1-3	FALSE	TRUE	190	Keck0096_MC1
TRBJ1-3	TRUE	TRUE	11902	Keck0096_MC1
TRBJ1-3,TRBJ1-6	TRUE	TRUE	1	Keck0096_MC1
TRBJ1-3,TRBJ2-2	FALSE	FALSE	2	Keck0096_MC1
TRBJ1-3,TRBJ2-2	TRUE	TRUE	2	Keck0096_MC1
TRBJ1-3,TRBJ2-6	TRUE	TRUE	1	Keck0096_MC1
TRBJ1-4	FALSE	FALSE	3019	Keck0096_MC1
TRBJ1-4	FALSE	TRUE	252	Keck0096_MC1
TRBJ1-4	TRUE	TRUE	13569	Keck0096_MC1
TRBJ1-4,TRBJ1-6,TRBJ2-2	FALSE	FALSE	1	Keck0096_MC1
TRBJ1-4,TRBJ2-1,TRBJ2-2	TRUE	TRUE	1	Keck0096_MC1
TRBJ1-4,TRBJ2-2	FALSE	FALSE	1	Keck0096_MC1
TRBJ1-4,TRBJ2-2	TRUE	TRUE	3	Keck0096_MC1
TRBJ1-4,TRBJ2-2P	FALSE	TRUE	1	Keck0096_MC1
TRBJ1-5	FALSE	FALSE	7230	Keck0096_MC1
TRBJ1-5	FALSE	TRUE	522	Keck0096_MC1
TRBJ1-5	TRUE	TRUE	22940	Keck0096_MC1
TRBJ1-5,TRBJ1-6	TRUE	TRUE	1	Keck0096_MC1
TRBJ1-5,TRBJ2-6	FALSE	FALSE	1	Keck0096_MC1
TRBJ1-6	FALSE	FALSE	3649	Keck0096_MC1
TRBJ1-6	FALSE	TRUE	267	Keck0096_MC1
TRBJ1-6	TRUE	TRUE	16355	Keck0096_MC1
TRBJ1-6,TRBJ2-2	TRUE	TRUE	1	Keck0096_MC1
TRBJ1-6,TRBJ2-2P	FALSE	TRUE	1	Keck0096_MC1
TRBJ2-1	FALSE	FALSE	6970	Keck0096_MC1
TRBJ2-1	FALSE	TRUE	744	Keck0096_MC1
TRBJ2-1	TRUE	TRUE	37574	Keck0096_MC1
TRBJ2-1,TRBJ2-4	TRUE	TRUE	1	Keck0096_MC1
TRBJ2-1,TRBJ2-5	FALSE	FALSE	74	Keck0096_MC1
TRBJ2-1,TRBJ2-5	FALSE	TRUE	7	Keck0096_MC1
TRBJ2-1,TRBJ2-5	TRUE	TRUE	87	Keck0096_MC1
TRBJ2-1,TRBJ2-5,TRBJ2-6	FALSE	FALSE	1	Keck0096_MC1
TRBJ2-1,TRBJ2-5,TRBJ2-6	FALSE	TRUE	1	Keck0096_MC1
TRBJ2-1,TRBJ2-5,TRBJ2-6	TRUE	TRUE	1	Keck0096_MC1
TRBJ2-1,TRBJ2-7	FALSE	FALSE	11	Keck0096_MC1
TRBJ2-1,TRBJ2-7	FALSE	TRUE	2	Keck0096_MC1
TRBJ2-1,TRBJ2-7	TRUE	TRUE	17	Keck0096_MC1
TRBJ2-2	FALSE	FALSE	3804	Keck0096_MC1
TRBJ2-2	FALSE	TRUE	361	Keck0096_MC1
TRBJ2-2	TRUE	TRUE	21656	Keck0096_MC1
TRBJ2-2P	FALSE	FALSE	3	Keck0096_MC1
TRBJ2-2P	TRUE	TRUE	1	Keck0096_MC1
TRBJ2-2P,TRBJ2-4	FALSE	TRUE	1	Keck0096_MC1
TRBJ2-2P,TRBJ2-7	FALSE	FALSE	1	Keck0096_MC1
TRBJ2-3	FALSE	FALSE	5834	Keck0096_MC1
TRBJ2-3	FALSE	TRUE	624	Keck0096_MC1
TRBJ2-3	TRUE	TRUE	32675	Keck0096_MC1
TRBJ2-4	FALSE	FALSE	1303	Keck0096_MC1
TRBJ2-4	FALSE	TRUE	120	Keck0096_MC1
TRBJ2-4	TRUE	TRUE	3791	Keck0096_MC1
TRBJ2-4,TRBJ2-5	TRUE	TRUE	1	Keck0096_MC1
TRBJ2-5	FALSE	FALSE	5428	Keck0096_MC1
TRBJ2-5	FALSE	TRUE	683	Keck0096_MC1
TRBJ2-5	TRUE	TRUE	26628	Keck0096_MC1
TRBJ2-5,TRBJ2-7	FALSE	FALSE	9	Keck0096_MC1
TRBJ2-5,TRBJ2-7	FALSE	TRUE	1	Keck0096_MC1
TRBJ2-5,TRBJ2-7	TRUE	TRUE	39	Keck0096_MC1
TRBJ2-6	FALSE	FALSE	995	Keck0096_MC1
TRBJ2-6	FALSE	TRUE	66	Keck0096_MC1
TRBJ2-6	TRUE	TRUE	4630	Keck0096_MC1
TRBJ2-6,TRBJ2-7	TRUE	TRUE	1	Keck0096_MC1
TRBJ2-7	FALSE	FALSE	12802	Keck0096_MC1
TRBJ2-7	FALSE	TRUE	1117	Keck0096_MC1
TRBJ2-7	TRUE	TRUE	48839	Keck0096_MC1
TRBJ1-1	FALSE	FALSE	8348	Keck0097_MC1
TRBJ1-1	FALSE	TRUE	630	Keck0097_MC1
TRBJ1-1	TRUE	TRUE	51388	Keck0097_MC1
TRBJ1-1,TRBJ1-3	FALSE	FALSE	1	Keck0097_MC1
TRBJ1-1,TRBJ1-3,TRBJ2-2	FALSE	FALSE	1	Keck0097_MC1
TRBJ1-1,TRBJ1-3,TRBJ2-3	FALSE	FALSE	1	Keck0097_MC1
TRBJ1-1,TRBJ1-4	FALSE	FALSE	1	Keck0097_MC1
TRBJ1-1,TRBJ1-4	TRUE	TRUE	1	Keck0097_MC1
TRBJ1-1,TRBJ1-5	TRUE	TRUE	1	Keck0097_MC1
TRBJ1-1,TRBJ1-6	FALSE	FALSE	1	Keck0097_MC1
TRBJ1-1,TRBJ2-2	TRUE	TRUE	3	Keck0097_MC1
TRBJ1-1,TRBJ2-6	FALSE	FALSE	1	Keck0097_MC1
TRBJ1-2	FALSE	FALSE	7819	Keck0097_MC1
TRBJ1-2	FALSE	TRUE	540	Keck0097_MC1
TRBJ1-2	TRUE	TRUE	42529	Keck0097_MC1
TRBJ1-2,TRBJ1-4,TRBJ2-2	TRUE	TRUE	1	Keck0097_MC1
TRBJ1-2,TRBJ1-6	TRUE	TRUE	1	Keck0097_MC1
TRBJ1-2,TRBJ1-6,TRBJ2-1	TRUE	TRUE	1	Keck0097_MC1
TRBJ1-2,TRBJ2-2	FALSE	FALSE	1	Keck0097_MC1
TRBJ1-2,TRBJ2-2,TRBJ2-6	TRUE	TRUE	1	Keck0097_MC1
TRBJ1-2,TRBJ2-2P	FALSE	FALSE	2	Keck0097_MC1
TRBJ1-2,TRBJ2-4	FALSE	FALSE	1	Keck0097_MC1
TRBJ1-3	FALSE	FALSE	2309	Keck0097_MC1
TRBJ1-3	FALSE	TRUE	146	Keck0097_MC1
TRBJ1-3	TRUE	TRUE	12715	Keck0097_MC1
TRBJ1-3,TRBJ1-5,TRBJ2-1	TRUE	TRUE	1	Keck0097_MC1
TRBJ1-3,TRBJ1-6	FALSE	FALSE	1	Keck0097_MC1
TRBJ1-3,TRBJ2-2	FALSE	TRUE	1	Keck0097_MC1
TRBJ1-3,TRBJ2-2	TRUE	TRUE	3	Keck0097_MC1
TRBJ1-4	FALSE	FALSE	2661	Keck0097_MC1
TRBJ1-4	FALSE	TRUE	196	Keck0097_MC1
TRBJ1-4	TRUE	TRUE	14109	Keck0097_MC1
TRBJ1-4,TRBJ2-2	FALSE	FALSE	1	Keck0097_MC1
TRBJ1-4,TRBJ2-2	TRUE	TRUE	2	Keck0097_MC1
TRBJ1-4,TRBJ2-2,TRBJ2-7	FALSE	FALSE	1	Keck0097_MC1
TRBJ1-4,TRBJ2-3	TRUE	TRUE	1	Keck0097_MC1
TRBJ1-5	FALSE	FALSE	7480	Keck0097_MC1
TRBJ1-5	FALSE	TRUE	523	Keck0097_MC1
TRBJ1-5	TRUE	TRUE	27667	Keck0097_MC1
TRBJ1-6	FALSE	FALSE	1680	Keck0097_MC1
TRBJ1-6	FALSE	TRUE	119	Keck0097_MC1
TRBJ1-6	TRUE	TRUE	8280	Keck0097_MC1
TRBJ1-6,TRBJ2-1,TRBJ2-5	FALSE	FALSE	1	Keck0097_MC1
TRBJ1-6,TRBJ2-3	TRUE	TRUE	2	Keck0097_MC1
TRBJ2-1	FALSE	FALSE	10656	Keck0097_MC1
TRBJ2-1	FALSE	TRUE	1307	Keck0097_MC1
TRBJ2-1	TRUE	TRUE	53176	Keck0097_MC1
TRBJ2-1,TRBJ2-2P,TRBJ2-5	FALSE	FALSE	1	Keck0097_MC1
TRBJ2-1,TRBJ2-5	FALSE	FALSE	66	Keck0097_MC1
TRBJ2-1,TRBJ2-5	FALSE	TRUE	8	Keck0097_MC1
TRBJ2-1,TRBJ2-5	TRUE	TRUE	113	Keck0097_MC1
TRBJ2-1,TRBJ2-5,TRBJ2-6	TRUE	TRUE	2	Keck0097_MC1
TRBJ2-1,TRBJ2-5,TRBJ2-7	FALSE	FALSE	2	Keck0097_MC1
TRBJ2-1,TRBJ2-7	FALSE	FALSE	13	Keck0097_MC1
TRBJ2-1,TRBJ2-7	FALSE	TRUE	1	Keck0097_MC1
TRBJ2-1,TRBJ2-7	TRUE	TRUE	24	Keck0097_MC1
TRBJ2-2	FALSE	FALSE	4154	Keck0097_MC1
TRBJ2-2	FALSE	TRUE	473	Keck0097_MC1
TRBJ2-2	TRUE	TRUE	23294	Keck0097_MC1
TRBJ2-2P	FALSE	FALSE	3	Keck0097_MC1
TRBJ2-2P	TRUE	TRUE	2	Keck0097_MC1
TRBJ2-2P,TRBJ2-6	FALSE	TRUE	2	Keck0097_MC1
TRBJ2-2P,TRBJ2-7	TRUE	TRUE	1	Keck0097_MC1
TRBJ2-3	FALSE	FALSE	5732	Keck0097_MC1
TRBJ2-3	FALSE	TRUE	747	Keck0097_MC1
TRBJ2-3	TRUE	TRUE	31212	Keck0097_MC1
TRBJ2-4	FALSE	FALSE	1394	Keck0097_MC1
TRBJ2-4	FALSE	TRUE	155	Keck0097_MC1
TRBJ2-4	TRUE	TRUE	4566	Keck0097_MC1
TRBJ2-4,TRBJ2-5	TRUE	TRUE	2	Keck0097_MC1
TRBJ2-5	FALSE	FALSE	4865	Keck0097_MC1
TRBJ2-5	FALSE	TRUE	682	Keck0097_MC1
TRBJ2-5	TRUE	TRUE	24431	Keck0097_MC1
TRBJ2-5,TRBJ2-7	FALSE	FALSE	9	Keck0097_MC1
TRBJ2-5,TRBJ2-7	FALSE	TRUE	1	Keck0097_MC1
TRBJ2-5,TRBJ2-7	TRUE	TRUE	47	Keck0097_MC1
TRBJ2-6	FALSE	FALSE	1088	Keck0097_MC1
TRBJ2-6	FALSE	TRUE	89	Keck0097_MC1
TRBJ2-6	TRUE	TRUE	5140	Keck0097_MC1
TRBJ2-7	FALSE	FALSE	16455	Keck0097_MC1
TRBJ2-7	FALSE	TRUE	1758	Keck0097_MC1
TRBJ2-7	TRUE	TRUE	70815	Keck0097_MC1
TRBJ1-1	FALSE	FALSE	4028	Keck0098_MC1
TRBJ1-1	FALSE	TRUE	301	Keck0098_MC1
TRBJ1-1	TRUE	TRUE	25964	Keck0098_MC1
TRBJ1-1,TRBJ1-3	TRUE	TRUE	2	Keck0098_MC1
TRBJ1-1,TRBJ1-5	TRUE	TRUE	1	Keck0098_MC1
TRBJ1-1,TRBJ2-2	FALSE	FALSE	1	Keck0098_MC1
TRBJ1-1,TRBJ2-2	TRUE	TRUE	1	Keck0098_MC1
TRBJ1-1,TRBJ2-2,TRBJ2-7	TRUE	TRUE	1	Keck0098_MC1
TRBJ1-2	FALSE	FALSE	4260	Keck0098_MC1
TRBJ1-2	FALSE	TRUE	309	Keck0098_MC1
TRBJ1-2	TRUE	TRUE	24106	Keck0098_MC1
TRBJ1-3	FALSE	FALSE	1257	Keck0098_MC1
TRBJ1-3	FALSE	TRUE	81	Keck0098_MC1
TRBJ1-3	TRUE	TRUE	7545	Keck0098_MC1
TRBJ1-3,TRBJ2-2	FALSE	FALSE	1	Keck0098_MC1
TRBJ1-3,TRBJ2-2	TRUE	TRUE	1	Keck0098_MC1
TRBJ1-4	FALSE	FALSE	1716	Keck0098_MC1
TRBJ1-4	FALSE	TRUE	126	Keck0098_MC1
TRBJ1-4	TRUE	TRUE	9356	Keck0098_MC1
TRBJ1-4,TRBJ2-2	FALSE	FALSE	1	Keck0098_MC1
TRBJ1-4,TRBJ2-3	TRUE	TRUE	1	Keck0098_MC1
TRBJ1-5	FALSE	FALSE	4575	Keck0098_MC1
TRBJ1-5	FALSE	TRUE	326	Keck0098_MC1
TRBJ1-5	TRUE	TRUE	18147	Keck0098_MC1
TRBJ1-6	FALSE	FALSE	1323	Keck0098_MC1
TRBJ1-6	FALSE	TRUE	90	Keck0098_MC1
TRBJ1-6	TRUE	TRUE	5763	Keck0098_MC1
TRBJ1-6,TRBJ2-2P	FALSE	FALSE	1	Keck0098_MC1
TRBJ2-1	FALSE	FALSE	5210	Keck0098_MC1
TRBJ2-1	FALSE	TRUE	617	Keck0098_MC1
TRBJ2-1	TRUE	TRUE	29977	Keck0098_MC1
TRBJ2-1,TRBJ2-5	FALSE	FALSE	32	Keck0098_MC1
TRBJ2-1,TRBJ2-5	FALSE	TRUE	4	Keck0098_MC1
TRBJ2-1,TRBJ2-5	TRUE	TRUE	65	Keck0098_MC1
TRBJ2-1,TRBJ2-5,TRBJ2-6	FALSE	FALSE	1	Keck0098_MC1
TRBJ2-1,TRBJ2-5,TRBJ2-7	FALSE	FALSE	2	Keck0098_MC1
TRBJ2-1,TRBJ2-5,TRBJ2-7	TRUE	TRUE	4	Keck0098_MC1
TRBJ2-1,TRBJ2-7	FALSE	FALSE	1	Keck0098_MC1
TRBJ2-1,TRBJ2-7	TRUE	TRUE	10	Keck0098_MC1
TRBJ2-2	FALSE	FALSE	2485	Keck0098_MC1
TRBJ2-2	FALSE	TRUE	247	Keck0098_MC1
TRBJ2-2	TRUE	TRUE	15518	Keck0098_MC1
TRBJ2-2P	FALSE	FALSE	1	Keck0098_MC1
TRBJ2-2P,TRBJ2-7	FALSE	FALSE	1	Keck0098_MC1
TRBJ2-2P,TRBJ2-7	TRUE	TRUE	1	Keck0098_MC1
TRBJ2-3	FALSE	FALSE	3365	Keck0098_MC1
TRBJ2-3	FALSE	TRUE	352	Keck0098_MC1
TRBJ2-3	TRUE	TRUE	20705	Keck0098_MC1
TRBJ2-4	FALSE	FALSE	849	Keck0098_MC1
TRBJ2-4	FALSE	TRUE	89	Keck0098_MC1
TRBJ2-4	TRUE	TRUE	2669	Keck0098_MC1
TRBJ2-4,TRBJ2-5	TRUE	TRUE	1	Keck0098_MC1
TRBJ2-4,TRBJ2-7	FALSE	TRUE	1	Keck0098_MC1
TRBJ2-5	FALSE	FALSE	2987	Keck0098_MC1
TRBJ2-5	FALSE	TRUE	369	Keck0098_MC1
TRBJ2-5	TRUE	TRUE	16466	Keck0098_MC1
TRBJ2-5,TRBJ2-7	FALSE	FALSE	6	Keck0098_MC1
TRBJ2-5,TRBJ2-7	FALSE	TRUE	1	Keck0098_MC1
TRBJ2-5,TRBJ2-7	TRUE	TRUE	26	Keck0098_MC1
TRBJ2-6	FALSE	FALSE	630	Keck0098_MC1
TRBJ2-6	FALSE	TRUE	50	Keck0098_MC1
TRBJ2-6	TRUE	TRUE	3710	Keck0098_MC1
TRBJ2-7	FALSE	FALSE	8908	Keck0098_MC1
TRBJ2-7	FALSE	TRUE	885	Keck0098_MC1
TRBJ2-7	TRUE	TRUE	30380	Keck0098_MC1
TRBJ1-1	FALSE	FALSE	4910	Keck0099_MC1
TRBJ1-1	FALSE	TRUE	377	Keck0099_MC1
TRBJ1-1	TRUE	TRUE	27402	Keck0099_MC1
TRBJ1-1,TRBJ1-2,TRBJ2-2P	FALSE	FALSE	1	Keck0099_MC1
TRBJ1-1,TRBJ2-2	FALSE	FALSE	1	Keck0099_MC1
TRBJ1-2	FALSE	FALSE	5292	Keck0099_MC1
TRBJ1-2	FALSE	TRUE	370	Keck0099_MC1
TRBJ1-2	TRUE	TRUE	27743	Keck0099_MC1
TRBJ1-2,TRBJ1-6	FALSE	FALSE	1	Keck0099_MC1
TRBJ1-2,TRBJ2-2P	TRUE	TRUE	1	Keck0099_MC1
TRBJ1-3	FALSE	FALSE	1621	Keck0099_MC1
TRBJ1-3	FALSE	TRUE	98	Keck0099_MC1
TRBJ1-3	TRUE	TRUE	8040	Keck0099_MC1
TRBJ1-3,TRBJ1-5,TRBJ2-3	TRUE	TRUE	1	Keck0099_MC1
TRBJ1-3,TRBJ2-2	FALSE	FALSE	2	Keck0099_MC1
TRBJ1-4	FALSE	FALSE	2101	Keck0099_MC1
TRBJ1-4	FALSE	TRUE	168	Keck0099_MC1
TRBJ1-4	TRUE	TRUE	10081	Keck0099_MC1
TRBJ1-4,TRBJ2-2	TRUE	TRUE	3	Keck0099_MC1
TRBJ1-4,TRBJ2-3	FALSE	FALSE	1	Keck0099_MC1
TRBJ1-5	FALSE	FALSE	4986	Keck0099_MC1
TRBJ1-5	FALSE	TRUE	404	Keck0099_MC1
TRBJ1-5	TRUE	TRUE	17459	Keck0099_MC1
TRBJ1-5,TRBJ2-2	TRUE	TRUE	1	Keck0099_MC1
TRBJ1-6	FALSE	FALSE	1383	Keck0099_MC1
TRBJ1-6	FALSE	TRUE	84	Keck0099_MC1
TRBJ1-6	TRUE	TRUE	6181	Keck0099_MC1
TRBJ1-6,TRBJ2-1,TRBJ2-5	TRUE	TRUE	1	Keck0099_MC1
TRBJ2-1	FALSE	FALSE	7960	Keck0099_MC1
TRBJ2-1	FALSE	TRUE	1028	Keck0099_MC1
TRBJ2-1	TRUE	TRUE	36618	Keck0099_MC1
TRBJ2-1,TRBJ2-2,TRBJ2-5	FALSE	FALSE	2	Keck0099_MC1
TRBJ2-1,TRBJ2-2P,TRBJ2-5	FALSE	FALSE	1	Keck0099_MC1
TRBJ2-1,TRBJ2-5	FALSE	FALSE	78	Keck0099_MC1
TRBJ2-1,TRBJ2-5	FALSE	TRUE	7	Keck0099_MC1
TRBJ2-1,TRBJ2-5	TRUE	TRUE	73	Keck0099_MC1
TRBJ2-1,TRBJ2-5,TRBJ2-6	FALSE	FALSE	2	Keck0099_MC1
TRBJ2-1,TRBJ2-5,TRBJ2-7	FALSE	FALSE	1	Keck0099_MC1
TRBJ2-1,TRBJ2-7	FALSE	FALSE	5	Keck0099_MC1
TRBJ2-1,TRBJ2-7	FALSE	TRUE	1	Keck0099_MC1
TRBJ2-1,TRBJ2-7	TRUE	TRUE	13	Keck0099_MC1
TRBJ2-2	FALSE	FALSE	4046	Keck0099_MC1
TRBJ2-2	FALSE	TRUE	484	Keck0099_MC1
TRBJ2-2	TRUE	TRUE	19097	Keck0099_MC1
TRBJ2-2P	FALSE	FALSE	2	Keck0099_MC1
TRBJ2-3	FALSE	FALSE	6011	Keck0099_MC1
TRBJ2-3	FALSE	TRUE	698	Keck0099_MC1
TRBJ2-3	TRUE	TRUE	28990	Keck0099_MC1
TRBJ2-4	FALSE	FALSE	1402	Keck0099_MC1
TRBJ2-4	FALSE	TRUE	134	Keck0099_MC1
TRBJ2-4	TRUE	TRUE	3928	Keck0099_MC1
TRBJ2-4,TRBJ2-5	TRUE	TRUE	1	Keck0099_MC1
TRBJ2-4,TRBJ2-5,TRBJ2-7	TRUE	TRUE	1	Keck0099_MC1
TRBJ2-5	FALSE	FALSE	5496	Keck0099_MC1
TRBJ2-5	FALSE	TRUE	730	Keck0099_MC1
TRBJ2-5	TRUE	TRUE	23669	Keck0099_MC1
TRBJ2-5,TRBJ2-7	FALSE	FALSE	3	Keck0099_MC1
TRBJ2-5,TRBJ2-7	FALSE	TRUE	2	Keck0099_MC1
TRBJ2-5,TRBJ2-7	TRUE	TRUE	44	Keck0099_MC1
TRBJ2-6	FALSE	FALSE	962	Keck0099_MC1
TRBJ2-6	FALSE	TRUE	96	Keck0099_MC1
TRBJ2-6	TRUE	TRUE	4198	Keck0099_MC1
TRBJ2-6,TRBJ2-7	TRUE	TRUE	3	Keck0099_MC1
TRBJ2-7	FALSE	FALSE	14275	Keck0099_MC1
TRBJ2-7	FALSE	TRUE	1453	Keck0099_MC1
TRBJ2-7	TRUE	TRUE	51196	Keck0099_MC1
TRBJ1-1	FALSE	FALSE	3840	Keck0100_MC1
TRBJ1-1	FALSE	TRUE	332	Keck0100_MC1
TRBJ1-1	TRUE	TRUE	26579	Keck0100_MC1
TRBJ1-2	FALSE	FALSE	4082	Keck0100_MC1
